center,left,right,steering,throttle,brake,speed
/IMG/center_2017_10_30_16_15_13_080.jpg, /IMG/left_2017_10_30_16_15_13_080.jpg, /IMG/right_2017_10_30_16_15_13_080.jpg,-0.05177994,1,0,20.54766
/IMG/center_2017_10_30_16_15_13_156.jpg, /IMG/left_2017_10_30_16_15_13_156.jpg, /IMG/right_2017_10_30_16_15_13_156.jpg,-0.05501618,1,0,21.34969
/IMG/center_2017_10_30_16_15_13_232.jpg, /IMG/left_2017_10_30_16_15_13_232.jpg, /IMG/right_2017_10_30_16_15_13_232.jpg,-0.05501618,1,0,22.14427
/IMG/center_2017_10_30_16_15_13_308.jpg, /IMG/left_2017_10_30_16_15_13_308.jpg, /IMG/right_2017_10_30_16_15_13_308.jpg,-0.05501618,1,0,22.73211
/IMG/center_2017_10_30_16_15_13_374.jpg, /IMG/left_2017_10_30_16_15_13_374.jpg, /IMG/right_2017_10_30_16_15_13_374.jpg,-0.0420712,1,0,23.5161
/IMG/center_2017_10_30_16_15_13_441.jpg, /IMG/left_2017_10_30_16_15_13_441.jpg, /IMG/right_2017_10_30_16_15_13_441.jpg,-0.03559871,1,0,24.10088
/IMG/center_2017_10_30_16_15_13_508.jpg, /IMG/left_2017_10_30_16_15_13_508.jpg, /IMG/right_2017_10_30_16_15_13_508.jpg,-0.03236246,1,0,24.68003
/IMG/center_2017_10_30_16_15_13_576.jpg, /IMG/left_2017_10_30_16_15_13_576.jpg, /IMG/right_2017_10_30_16_15_13_576.jpg,-0.03236246,1,0,25.44779
/IMG/center_2017_10_30_16_15_13_652.jpg, /IMG/left_2017_10_30_16_15_13_652.jpg, /IMG/right_2017_10_30_16_15_13_652.jpg,-0.03236246,1,0,26.20924
/IMG/center_2017_10_30_16_15_13_719.jpg, /IMG/left_2017_10_30_16_15_13_719.jpg, /IMG/right_2017_10_30_16_15_13_719.jpg,-0.03236246,1,0,26.77625
/IMG/center_2017_10_30_16_15_13_786.jpg, /IMG/left_2017_10_30_16_15_13_786.jpg, /IMG/right_2017_10_30_16_15_13_786.jpg,-0.03236246,1,0,27.33986
/IMG/center_2017_10_30_16_15_13_853.jpg, /IMG/left_2017_10_30_16_15_13_853.jpg, /IMG/right_2017_10_30_16_15_13_853.jpg,-0.02588997,1,0,28.08606
/IMG/center_2017_10_30_16_15_13_920.jpg, /IMG/left_2017_10_30_16_15_13_920.jpg, /IMG/right_2017_10_30_16_15_13_920.jpg,-0.02588997,1,0,28.64179
/IMG/center_2017_10_30_16_15_13_987.jpg, /IMG/left_2017_10_30_16_15_13_987.jpg, /IMG/right_2017_10_30_16_15_13_987.jpg,-0.02265372,1,0,29.19419
/IMG/center_2017_10_30_16_15_14_056.jpg, /IMG/left_2017_10_30_16_15_14_056.jpg, /IMG/right_2017_10_30_16_15_14_056.jpg,-0.01941748,1,0,29.92557
/IMG/center_2017_10_30_16_15_14_123.jpg, /IMG/left_2017_10_30_16_15_14_123.jpg, /IMG/right_2017_10_30_16_15_14_123.jpg,-0.009708738,1,0,30.19052
/IMG/center_2017_10_30_16_15_14_193.jpg, /IMG/left_2017_10_30_16_15_14_193.jpg, /IMG/right_2017_10_30_16_15_14_193.jpg,0.006472492,1,0,30.18992
/IMG/center_2017_10_30_16_15_14_261.jpg, /IMG/left_2017_10_30_16_15_14_261.jpg, /IMG/right_2017_10_30_16_15_14_261.jpg,0.006472492,1,0,30.18996
/IMG/center_2017_10_30_16_15_14_329.jpg, /IMG/left_2017_10_30_16_15_14_329.jpg, /IMG/right_2017_10_30_16_15_14_329.jpg,0.006472492,1,0,30.18995
/IMG/center_2017_10_30_16_15_14_400.jpg, /IMG/left_2017_10_30_16_15_14_400.jpg, /IMG/right_2017_10_30_16_15_14_400.jpg,0.006472492,1,0,30.18999
/IMG/center_2017_10_30_16_15_14_469.jpg, /IMG/left_2017_10_30_16_15_14_469.jpg, /IMG/right_2017_10_30_16_15_14_469.jpg,0.006472492,1,0,30.19
/IMG/center_2017_10_30_16_15_14_538.jpg, /IMG/left_2017_10_30_16_15_14_538.jpg, /IMG/right_2017_10_30_16_15_14_538.jpg,0.006472492,1,0,30.19
/IMG/center_2017_10_30_16_15_14_607.jpg, /IMG/left_2017_10_30_16_15_14_607.jpg, /IMG/right_2017_10_30_16_15_14_607.jpg,0.006472492,1,0,30.19
/IMG/center_2017_10_30_16_15_14_676.jpg, /IMG/left_2017_10_30_16_15_14_676.jpg, /IMG/right_2017_10_30_16_15_14_676.jpg,0.006472492,1,0,30.19
/IMG/center_2017_10_30_16_15_14_746.jpg, /IMG/left_2017_10_30_16_15_14_746.jpg, /IMG/right_2017_10_30_16_15_14_746.jpg,0.006472492,1,0,30.19
/IMG/center_2017_10_30_16_15_14_816.jpg, /IMG/left_2017_10_30_16_15_14_816.jpg, /IMG/right_2017_10_30_16_15_14_816.jpg,0.006472492,1,0,30.18998
/IMG/center_2017_10_30_16_15_14_886.jpg, /IMG/left_2017_10_30_16_15_14_886.jpg, /IMG/right_2017_10_30_16_15_14_886.jpg,-0.003236246,1,0,30.19
/IMG/center_2017_10_30_16_15_14_955.jpg, /IMG/left_2017_10_30_16_15_14_955.jpg, /IMG/right_2017_10_30_16_15_14_955.jpg,-0.01618123,1,0,30.18993
/IMG/center_2017_10_30_16_15_15_025.jpg, /IMG/left_2017_10_30_16_15_15_025.jpg, /IMG/right_2017_10_30_16_15_15_025.jpg,-0.02265372,1,0,30.18991
/IMG/center_2017_10_30_16_15_15_095.jpg, /IMG/left_2017_10_30_16_15_15_095.jpg, /IMG/right_2017_10_30_16_15_15_095.jpg,-0.02588997,1,0,30.18992
/IMG/center_2017_10_30_16_15_15_164.jpg, /IMG/left_2017_10_30_16_15_15_164.jpg, /IMG/right_2017_10_30_16_15_15_164.jpg,-0.02588997,1,0,30.18995
/IMG/center_2017_10_30_16_15_15_233.jpg, /IMG/left_2017_10_30_16_15_15_233.jpg, /IMG/right_2017_10_30_16_15_15_233.jpg,-0.02588997,1,0,30.18999
/IMG/center_2017_10_30_16_15_15_303.jpg, /IMG/left_2017_10_30_16_15_15_303.jpg, /IMG/right_2017_10_30_16_15_15_303.jpg,-0.02588997,1,0,30.18999
/IMG/center_2017_10_30_16_15_15_373.jpg, /IMG/left_2017_10_30_16_15_15_373.jpg, /IMG/right_2017_10_30_16_15_15_373.jpg,-0.02588997,1,0,30.19001
/IMG/center_2017_10_30_16_15_15_443.jpg, /IMG/left_2017_10_30_16_15_15_443.jpg, /IMG/right_2017_10_30_16_15_15_443.jpg,-0.02588997,1,0,30.19001
/IMG/center_2017_10_30_16_15_15_513.jpg, /IMG/left_2017_10_30_16_15_15_513.jpg, /IMG/right_2017_10_30_16_15_15_513.jpg,-0.02265372,1,0,30.28178
/IMG/center_2017_10_30_16_15_15_583.jpg, /IMG/left_2017_10_30_16_15_15_583.jpg, /IMG/right_2017_10_30_16_15_15_583.jpg,-0.02265372,1,0,30152
/IMG/center_2017_10_30_16_15_15_653.jpg, /IMG/left_2017_10_30_16_15_15_653.jpg, /IMG/right_2017_10_30_16_15_15_653.jpg,-0.01941748,1,0,30.19932
/IMG/center_2017_10_30_16_15_15_723.jpg, /IMG/left_2017_10_30_16_15_15_723.jpg, /IMG/right_2017_10_30_16_15_15_723.jpg,-0.01941748,1,0,30.19373
/IMG/center_2017_10_30_16_15_15_794.jpg, /IMG/left_2017_10_30_16_15_15_794.jpg, /IMG/right_2017_10_30_16_15_15_794.jpg,-0.01941748,1,0,30.16739
/IMG/center_2017_10_30_16_15_15_864.jpg, /IMG/left_2017_10_30_16_15_15_864.jpg, /IMG/right_2017_10_30_16_15_15_864.jpg,-0.01941748,1,0,30.21071
/IMG/center_2017_10_30_16_15_15_935.jpg, /IMG/left_2017_10_30_16_15_15_935.jpg, /IMG/right_2017_10_30_16_15_15_935.jpg,-0.01941748,1,0,30.19171
/IMG/center_2017_10_30_16_15_16_006.jpg, /IMG/left_2017_10_30_16_15_16_006.jpg, /IMG/right_2017_10_30_16_15_16_006.jpg,-0.01941748,1,0,30.19032
/IMG/center_2017_10_30_16_15_16_078.jpg, /IMG/left_2017_10_30_16_15_16_078.jpg, /IMG/right_2017_10_30_16_15_16_078.jpg,-0.01941748,1,0,30.19007
/IMG/center_2017_10_30_16_15_16_150.jpg, /IMG/left_2017_10_30_16_15_16_150.jpg, /IMG/right_2017_10_30_16_15_16_150.jpg,-0.01941748,1,0,30.19011
/IMG/center_2017_10_30_16_15_16_221.jpg, /IMG/left_2017_10_30_16_15_16_221.jpg, /IMG/right_2017_10_30_16_15_16_221.jpg,-0.01941748,1,0,30.19021
/IMG/center_2017_10_30_16_15_16_293.jpg, /IMG/left_2017_10_30_16_15_16_293.jpg, /IMG/right_2017_10_30_16_15_16_293.jpg,-0.02265372,1,0,30.19024
/IMG/center_2017_10_30_16_15_16_365.jpg, /IMG/left_2017_10_30_16_15_16_365.jpg, /IMG/right_2017_10_30_16_15_16_365.jpg,-0.03236246,1,0,30.19021
/IMG/center_2017_10_30_16_15_16_436.jpg, /IMG/left_2017_10_30_16_15_16_436.jpg, /IMG/right_2017_10_30_16_15_16_436.jpg,-0.03883495,1,0,30.19015
/IMG/center_2017_10_30_16_15_16_507.jpg, /IMG/left_2017_10_30_16_15_16_507.jpg, /IMG/right_2017_10_30_16_15_16_507.jpg,-0.03883495,1,0,30.19019
/IMG/center_2017_10_30_16_15_16_579.jpg, /IMG/left_2017_10_30_16_15_16_579.jpg, /IMG/right_2017_10_30_16_15_16_579.jpg,-0.03883495,1,0,30.19021
/IMG/center_2017_10_30_16_15_16_650.jpg, /IMG/left_2017_10_30_16_15_16_650.jpg, /IMG/right_2017_10_30_16_15_16_650.jpg,-0.03559871,1,0,30.19029
/IMG/center_2017_10_30_16_15_16_721.jpg, /IMG/left_2017_10_30_16_15_16_721.jpg, /IMG/right_2017_10_30_16_15_16_721.jpg,-0.03236246,1,0,30.19029
/IMG/center_2017_10_30_16_15_16_792.jpg, /IMG/left_2017_10_30_16_15_16_792.jpg, /IMG/right_2017_10_30_16_15_16_792.jpg,-0.03236246,1,0,30.19024
/IMG/center_2017_10_30_16_15_16_862.jpg, /IMG/left_2017_10_30_16_15_16_862.jpg, /IMG/right_2017_10_30_16_15_16_862.jpg,-0.03236246,1,0,30.19029
/IMG/center_2017_10_30_16_15_16_932.jpg, /IMG/left_2017_10_30_16_15_16_932.jpg, /IMG/right_2017_10_30_16_15_16_932.jpg,-0.03236246,1,0,30.19027
/IMG/center_2017_10_30_16_15_17_001.jpg, /IMG/left_2017_10_30_16_15_17_001.jpg, /IMG/right_2017_10_30_16_15_17_001.jpg,-0.03236246,1,0,30.19027
/IMG/center_2017_10_30_16_15_17_070.jpg, /IMG/left_2017_10_30_16_15_17_070.jpg, /IMG/right_2017_10_30_16_15_17_070.jpg,-0.03236246,1,0,30.19027
/IMG/center_2017_10_30_16_15_17_138.jpg, /IMG/left_2017_10_30_16_15_17_138.jpg, /IMG/right_2017_10_30_16_15_17_138.jpg,-0.03236246,1,0,30.19026
/IMG/center_2017_10_30_16_15_17_206.jpg, /IMG/left_2017_10_30_16_15_17_206.jpg, /IMG/right_2017_10_30_16_15_17_206.jpg,-0.03236246,1,0,30.19026
/IMG/center_2017_10_30_16_15_17_275.jpg, /IMG/left_2017_10_30_16_15_17_275.jpg, /IMG/right_2017_10_30_16_15_17_275.jpg,-0.02912622,1,0,30.19031
/IMG/center_2017_10_30_16_15_17_343.jpg, /IMG/left_2017_10_30_16_15_17_343.jpg, /IMG/right_2017_10_30_16_15_17_343.jpg,-0.01941748,1,0,30.19034
/IMG/center_2017_10_30_16_15_17_410.jpg, /IMG/left_2017_10_30_16_15_17_410.jpg, /IMG/right_2017_10_30_16_15_17_410.jpg,-0.01941748,1,0,30.19032
/IMG/center_2017_10_30_16_15_17_477.jpg, /IMG/left_2017_10_30_16_15_17_477.jpg, /IMG/right_2017_10_30_16_15_17_477.jpg,-0.01941748,1,0,30.19032
/IMG/center_2017_10_30_16_15_17_545.jpg, /IMG/left_2017_10_30_16_15_17_545.jpg, /IMG/right_2017_10_30_16_15_17_545.jpg,-0.01941748,1,0,30.1903
/IMG/center_2017_10_30_16_15_17_621.jpg, /IMG/left_2017_10_30_16_15_17_621.jpg, /IMG/right_2017_10_30_16_15_17_621.jpg,-0.01941748,1,0,30.19027
/IMG/center_2017_10_30_16_15_17_687.jpg, /IMG/left_2017_10_30_16_15_17_687.jpg, /IMG/right_2017_10_30_16_15_17_687.jpg,-0.01941748,1,0,30.1903
/IMG/center_2017_10_30_16_15_17_764.jpg, /IMG/left_2017_10_30_16_15_17_764.jpg, /IMG/right_2017_10_30_16_15_17_764.jpg,-0.01941748,1,0,30.19029
/IMG/center_2017_10_30_16_15_17_840.jpg, /IMG/left_2017_10_30_16_15_17_840.jpg, /IMG/right_2017_10_30_16_15_17_840.jpg,-0.01941748,1,0,30.19029
/IMG/center_2017_10_30_16_15_17_906.jpg, /IMG/left_2017_10_30_16_15_17_906.jpg, /IMG/right_2017_10_30_16_15_17_906.jpg,-0.01941748,1,0,30.19029
/IMG/center_2017_10_30_16_15_17_973.jpg, /IMG/left_2017_10_30_16_15_17_973.jpg, /IMG/right_2017_10_30_16_15_17_973.jpg,-0.03236246,1,0,30.19006
/IMG/center_2017_10_30_16_15_18_040.jpg, /IMG/left_2017_10_30_16_15_18_040.jpg, /IMG/right_2017_10_30_16_15_18_040.jpg,-0.05177994,1,0,30.18997
/IMG/center_2017_10_30_16_15_18_107.jpg, /IMG/left_2017_10_30_16_15_18_107.jpg, /IMG/right_2017_10_30_16_15_18_107.jpg,-0.06148867,1,0,30.18982
/IMG/center_2017_10_30_16_15_18_174.jpg, /IMG/left_2017_10_30_16_15_18_174.jpg, /IMG/right_2017_10_30_16_15_18_174.jpg,-0.06796116,1,0,30.18978
/IMG/center_2017_10_30_16_15_18_250.jpg, /IMG/left_2017_10_30_16_15_18_250.jpg, /IMG/right_2017_10_30_16_15_18_250.jpg,-0.06796116,0.9716103,0,30.18995
/IMG/center_2017_10_30_16_15_18_324.jpg, /IMG/left_2017_10_30_16_15_18_324.jpg, /IMG/right_2017_10_30_16_15_18_324.jpg,-0.07119741,0.7475893,0,30.13686
/IMG/center_2017_10_30_16_15_18_398.jpg, /IMG/left_2017_10_30_16_15_18_398.jpg, /IMG/right_2017_10_30_16_15_18_398.jpg,-0.07119741,0.4995235,0,30.07121
/IMG/center_2017_10_30_16_15_18_469.jpg, /IMG/left_2017_10_30_16_15_18_469.jpg, /IMG/right_2017_10_30_16_15_18_469.jpg,-0.07119741,0.3385038,0,30.0329
/IMG/center_2017_10_30_16_15_18_542.jpg, /IMG/left_2017_10_30_16_15_18_542.jpg, /IMG/right_2017_10_30_16_15_18_542.jpg,-0.07119741,0.09820826,0,29.95616
/IMG/center_2017_10_30_16_15_18_612.jpg, /IMG/left_2017_10_30_16_15_18_612.jpg, /IMG/right_2017_10_30_16_15_18_612.jpg,-0.07119741,0,0,29.73511
/IMG/center_2017_10_30_16_15_18_683.jpg, /IMG/left_2017_10_30_16_15_18_683.jpg, /IMG/right_2017_10_30_16_15_18_683.jpg,-0.07443365,0,0,29.55527
/IMG/center_2017_10_30_16_15_18_754.jpg, /IMG/left_2017_10_30_16_15_18_754.jpg, /IMG/right_2017_10_30_16_15_18_754.jpg,-0.08737864,0,0,29.3163
/IMG/center_2017_10_30_16_15_18_825.jpg, /IMG/left_2017_10_30_16_15_18_825.jpg, /IMG/right_2017_10_30_16_15_18_825.jpg,-0.09708738,0,0,29.13758
/IMG/center_2017_10_30_16_15_18_896.jpg, /IMG/left_2017_10_30_16_15_18_896.jpg, /IMG/right_2017_10_30_16_15_18_896.jpg,-0.1035599,0,0,28.90112
/IMG/center_2017_10_30_16_15_18_967.jpg, /IMG/left_2017_10_30_16_15_18_967.jpg, /IMG/right_2017_10_30_16_15_18_967.jpg,-0.1035599,0,0,28.72522
/IMG/center_2017_10_30_16_15_19_040.jpg, /IMG/left_2017_10_30_16_15_19_040.jpg, /IMG/right_2017_10_30_16_15_19_040.jpg,-0.1100324,0,0,28.49253
/IMG/center_2017_10_30_16_15_19_113.jpg, /IMG/left_2017_10_30_16_15_19_113.jpg, /IMG/right_2017_10_30_16_15_19_113.jpg,-0.1326861,0,0,28.25968
/IMG/center_2017_10_30_16_15_19_185.jpg, /IMG/left_2017_10_30_16_15_19_185.jpg, /IMG/right_2017_10_30_16_15_19_185.jpg,-0.1326861,0,0,28.08638
/IMG/center_2017_10_30_16_15_19_258.jpg, /IMG/left_2017_10_30_16_15_19_258.jpg, /IMG/right_2017_10_30_16_15_19_258.jpg,-0.1326861,0,0,27.85788
/IMG/center_2017_10_30_16_15_19_331.jpg, /IMG/left_2017_10_30_16_15_19_331.jpg, /IMG/right_2017_10_30_16_15_19_331.jpg,-0.1326861,0,0,27.68814
/IMG/center_2017_10_30_16_15_19_403.jpg, /IMG/left_2017_10_30_16_15_19_403.jpg, /IMG/right_2017_10_30_16_15_19_403.jpg,-0.1326861,0,0,27.46384
/IMG/center_2017_10_30_16_15_19_477.jpg, /IMG/left_2017_10_30_16_15_19_477.jpg, /IMG/right_2017_10_30_16_15_19_477.jpg,-0.1326861,0.1921701,0,27.30542
/IMG/center_2017_10_30_16_15_19_551.jpg, /IMG/left_2017_10_30_16_15_19_551.jpg, /IMG/right_2017_10_30_16_15_19_551.jpg,-0.1423948,0.3594153,0,27.33419
/IMG/center_2017_10_30_16_15_19_624.jpg, /IMG/left_2017_10_30_16_15_19_624.jpg, /IMG/right_2017_10_30_16_15_19_624.jpg,-0.1941748,0.6075197,0,27.5756
/IMG/center_2017_10_30_16_15_19_699.jpg, /IMG/left_2017_10_30_16_15_19_699.jpg, /IMG/right_2017_10_30_16_15_19_699.jpg,-0.2427184,0.8583235,0,28.03359
/IMG/center_2017_10_30_16_15_19_773.jpg, /IMG/left_2017_10_30_16_15_19_773.jpg, /IMG/right_2017_10_30_16_15_19_773.jpg,-0.2459547,1,0,28.70881
/IMG/center_2017_10_30_16_15_19_847.jpg, /IMG/left_2017_10_30_16_15_19_847.jpg, /IMG/right_2017_10_30_16_15_19_847.jpg,-0.2459547,1,0,29.25286
/IMG/center_2017_10_30_16_15_19_922.jpg, /IMG/left_2017_10_30_16_15_19_922.jpg, /IMG/right_2017_10_30_16_15_19_922.jpg,-0.2459547,0.9444182,0,29.97567
/IMG/center_2017_10_30_16_15_19_989.jpg, /IMG/left_2017_10_30_16_15_19_989.jpg, /IMG/right_2017_10_30_16_15_19_989.jpg,-0.2459547,0.7435896,0,30.13492
/IMG/center_2017_10_30_16_15_20_057.jpg, /IMG/left_2017_10_30_16_15_20_057.jpg, /IMG/right_2017_10_30_16_15_20_057.jpg,-0.2459547,0.5112625,0,30.07634
/IMG/center_2017_10_30_16_15_20_124.jpg, /IMG/left_2017_10_30_16_15_20_124.jpg, /IMG/right_2017_10_30_16_15_20_124.jpg,-0.2459547,0.3377602,0,30.03195
/IMG/center_2017_10_30_16_15_20_192.jpg, /IMG/left_2017_10_30_16_15_20_192.jpg, /IMG/right_2017_10_30_16_15_20_192.jpg,-0.2459547,0.1054577,0,29.96294
/IMG/center_2017_10_30_16_15_20_261.jpg, /IMG/left_2017_10_30_16_15_20_261.jpg, /IMG/right_2017_10_30_16_15_20_261.jpg,-0.2459547,0,0,29.80587
/IMG/center_2017_10_30_16_15_20_329.jpg, /IMG/left_2017_10_30_16_15_20_329.jpg, /IMG/right_2017_10_30_16_15_20_329.jpg,-0.2459547,0,0,29.62288
/IMG/center_2017_10_30_16_15_20_401.jpg, /IMG/left_2017_10_30_16_15_20_401.jpg, /IMG/right_2017_10_30_16_15_20_401.jpg,-0.2427184,0,0,29.37979
/IMG/center_2017_10_30_16_15_20_471.jpg, /IMG/left_2017_10_30_16_15_20_471.jpg, /IMG/right_2017_10_30_16_15_20_471.jpg,-0.2330097,0,0,29.20002
/IMG/center_2017_10_30_16_15_20_544.jpg, /IMG/left_2017_10_30_16_15_20_544.jpg, /IMG/right_2017_10_30_16_15_20_544.jpg,-0.2330097,0,0,28.96252
/IMG/center_2017_10_30_16_15_20_616.jpg, /IMG/left_2017_10_30_16_15_20_616.jpg, /IMG/right_2017_10_30_16_15_20_616.jpg,-0.2330097,0,0,28.72627
/IMG/center_2017_10_30_16_15_20_688.jpg, /IMG/left_2017_10_30_16_15_20_688.jpg, /IMG/right_2017_10_30_16_15_20_688.jpg,-0.2330097,0,0,28.55012
/IMG/center_2017_10_30_16_15_20_759.jpg, /IMG/left_2017_10_30_16_15_20_759.jpg, /IMG/right_2017_10_30_16_15_20_759.jpg,-0.2330097,0,0,28.31678
/IMG/center_2017_10_30_16_15_20_832.jpg, /IMG/left_2017_10_30_16_15_20_832.jpg, /IMG/right_2017_10_30_16_15_20_832.jpg,-0.236246,0,0,28.08468
/IMG/center_2017_10_30_16_15_20_907.jpg, /IMG/left_2017_10_30_16_15_20_907.jpg, /IMG/right_2017_10_30_16_15_20_907.jpg,-0.2427184,0,0,27.91102
/IMG/center_2017_10_30_16_15_20_981.jpg, /IMG/left_2017_10_30_16_15_20_981.jpg, /IMG/right_2017_10_30_16_15_20_981.jpg,-0.2427184,0,0,27.6815
/IMG/center_2017_10_30_16_15_21_053.jpg, /IMG/left_2017_10_30_16_15_21_053.jpg, /IMG/right_2017_10_30_16_15_21_053.jpg,-0.2427184,0,0,27.45438
/IMG/center_2017_10_30_16_15_21_125.jpg, /IMG/left_2017_10_30_16_15_21_125.jpg, /IMG/right_2017_10_30_16_15_21_125.jpg,-0.2427184,0,0,27.28551
/IMG/center_2017_10_30_16_15_21_201.jpg, /IMG/left_2017_10_30_16_15_21_201.jpg, /IMG/right_2017_10_30_16_15_21_201.jpg,-0.2427184,0,0,27.06213
/IMG/center_2017_10_30_16_15_21_276.jpg, /IMG/left_2017_10_30_16_15_21_276.jpg, /IMG/right_2017_10_30_16_15_21_276.jpg,-0.2394822,0,0,26.84093
/IMG/center_2017_10_30_16_15_21_351.jpg, /IMG/left_2017_10_30_16_15_21_351.jpg, /IMG/right_2017_10_30_16_15_21_351.jpg,-0.2394822,0,0,26.67665
/IMG/center_2017_10_30_16_15_21_427.jpg, /IMG/left_2017_10_30_16_15_21_427.jpg, /IMG/right_2017_10_30_16_15_21_427.jpg,-0.2297735,0,0,26.46058
/IMG/center_2017_10_30_16_15_21_502.jpg, /IMG/left_2017_10_30_16_15_21_502.jpg, /IMG/right_2017_10_30_16_15_21_502.jpg,-0.2200647,0,0,26.2471
/IMG/center_2017_10_30_16_15_21_578.jpg, /IMG/left_2017_10_30_16_15_21_578.jpg, /IMG/right_2017_10_30_16_15_21_578.jpg,-0.2135922,0,0,26.03527
/IMG/center_2017_10_30_16_15_21_655.jpg, /IMG/left_2017_10_30_16_15_21_655.jpg, /IMG/right_2017_10_30_16_15_21_655.jpg,-0.2006473,0,0,25.82643
/IMG/center_2017_10_30_16_15_21_730.jpg, /IMG/left_2017_10_30_16_15_21_730.jpg, /IMG/right_2017_10_30_16_15_21_730.jpg,-0.197411,0,0,25.67073
/IMG/center_2017_10_30_16_15_21_805.jpg, /IMG/left_2017_10_30_16_15_21_805.jpg, /IMG/right_2017_10_30_16_15_21_805.jpg,-0.1941748,0,0,25.46422
/IMG/center_2017_10_30_16_15_21_880.jpg, /IMG/left_2017_10_30_16_15_21_880.jpg, /IMG/right_2017_10_30_16_15_21_880.jpg,-0.1941748,0,0,25.25817
/IMG/center_2017_10_30_16_15_21_955.jpg, /IMG/left_2017_10_30_16_15_21_955.jpg, /IMG/right_2017_10_30_16_15_21_955.jpg,-0.1747573,0,0,25.05458
/IMG/center_2017_10_30_16_15_22_030.jpg, /IMG/left_2017_10_30_16_15_22_030.jpg, /IMG/right_2017_10_30_16_15_22_030.jpg,-0.1618123,0,0,24.90438
/IMG/center_2017_10_30_16_15_22_106.jpg, /IMG/left_2017_10_30_16_15_22_106.jpg, /IMG/right_2017_10_30_16_15_22_106.jpg,-0.1456311,0,0,24.70562
/IMG/center_2017_10_30_16_15_22_181.jpg, /IMG/left_2017_10_30_16_15_22_181.jpg, /IMG/right_2017_10_30_16_15_22_181.jpg,-0.1326861,0,0,24.50888
/IMG/center_2017_10_30_16_15_22_256.jpg, /IMG/left_2017_10_30_16_15_22_256.jpg, /IMG/right_2017_10_30_16_15_22_256.jpg,-0.1197411,0,0,24.31334
/IMG/center_2017_10_30_16_15_22_330.jpg, /IMG/left_2017_10_30_16_15_22_330.jpg, /IMG/right_2017_10_30_16_15_22_330.jpg,-0.1197411,0,0,24.16743
/IMG/center_2017_10_30_16_15_22_405.jpg, /IMG/left_2017_10_30_16_15_22_405.jpg, /IMG/right_2017_10_30_16_15_22_405.jpg,-0.1197411,0,0,23.97363
/IMG/center_2017_10_30_16_15_22_480.jpg, /IMG/left_2017_10_30_16_15_22_480.jpg, /IMG/right_2017_10_30_16_15_22_480.jpg,-0.1197411,0,0,23.78094
/IMG/center_2017_10_30_16_15_22_554.jpg, /IMG/left_2017_10_30_16_15_22_554.jpg, /IMG/right_2017_10_30_16_15_22_554.jpg,-0.1197411,0.1605524,0,23.63612
/IMG/center_2017_10_30_16_15_22_629.jpg, /IMG/left_2017_10_30_16_15_22_629.jpg, /IMG/right_2017_10_30_16_15_22_629.jpg,-0.1197411,0.3535379,0,23.68172
/IMG/center_2017_10_30_16_15_22_705.jpg, /IMG/left_2017_10_30_16_15_22_705.jpg, /IMG/right_2017_10_30_16_15_22_705.jpg,-0.1035599,0.5815077,0,23.94189
/IMG/center_2017_10_30_16_15_22_782.jpg, /IMG/left_2017_10_30_16_15_22_782.jpg, /IMG/right_2017_10_30_16_15_22_782.jpg,-0.1003236,0.8430565,0,24.43354
/IMG/center_2017_10_30_16_15_22_849.jpg, /IMG/left_2017_10_30_16_15_22_849.jpg, /IMG/right_2017_10_30_16_15_22_849.jpg,-0.1003236,1,0,24.94777
/IMG/center_2017_10_30_16_15_22_925.jpg, /IMG/left_2017_10_30_16_15_22_925.jpg, /IMG/right_2017_10_30_16_15_22_925.jpg,-0.1003236,1,0,25.71532
/IMG/center_2017_10_30_16_15_22_993.jpg, /IMG/left_2017_10_30_16_15_22_993.jpg, /IMG/right_2017_10_30_16_15_22_993.jpg,-0.1003236,1,0,26.47547
/IMG/center_2017_10_30_16_15_23_069.jpg, /IMG/left_2017_10_30_16_15_23_069.jpg, /IMG/right_2017_10_30_16_15_23_069.jpg,-0.1003236,1,0,27.04148
/IMG/center_2017_10_30_16_15_23_144.jpg, /IMG/left_2017_10_30_16_15_23_144.jpg, /IMG/right_2017_10_30_16_15_23_144.jpg,-0.1003236,1,0,27.79068
/IMG/center_2017_10_30_16_15_23_211.jpg, /IMG/left_2017_10_30_16_15_23_211.jpg, /IMG/right_2017_10_30_16_15_23_211.jpg,-0.09708738,1,0,28.34864
/IMG/center_2017_10_30_16_15_23_289.jpg, /IMG/left_2017_10_30_16_15_23_289.jpg, /IMG/right_2017_10_30_16_15_23_289.jpg,-0.09061489,1,0,29.08774
/IMG/center_2017_10_30_16_15_23_367.jpg, /IMG/left_2017_10_30_16_15_23_367.jpg, /IMG/right_2017_10_30_16_15_23_367.jpg,-0.06148867,1,0,29.82195
/IMG/center_2017_10_30_16_25_45_111.jpg, /IMG/left_2017_10_30_16_25_45_111.jpg, /IMG/right_2017_10_30_16_25_45_111.jpg,0,0,0,0.5487814
/IMG/center_2017_10_30_16_25_45_179.jpg, /IMG/left_2017_10_30_16_25_45_179.jpg, /IMG/right_2017_10_30_16_25_45_179.jpg,0,0,0,0.5447359
/IMG/center_2017_10_30_16_25_45_256.jpg, /IMG/left_2017_10_30_16_25_45_256.jpg, /IMG/right_2017_10_30_16_25_45_256.jpg,0,0.1687838,0,0.5836195
